id,sold,image,price,title,views,code,common,anim_de,anim_en,created,desc_de,desc_en,updated,category,title_en,big_image,subcategory,views_12_15
104,yes,Blaubock_99007251130201-1678.jpg,350.00,Blaubock - Teak,1,990082511302011678,no,<blank>,<blank>,2015-12-31,Noch eine alte Teakholzscheibe. Der Blaubock stammt aus dieser Scheibe. Kann auf Wunsch ähnlich wieder geschnitzt werden.,Another old teak cut. And this blue buck was made from the inner part. Could be redone.,2020-09-11 07:49:20,Holz,Blue Buck - Teak,<blank>,Einzeltiere,6
105,yes,Blaubock_99007391920201-1778.jpg,220.00,Blaubock - Teak,1008,990083919202011778,yes,<blank>,<blank>,2015-12-31,Ein Stück einer alten Teakholzscheibe dient dem Blaubock als zu Hause.Teakholz.,The outer piece of an old teak trunk forms the shelter for this extinct blue buck. Teak wood.,2020-09-11 07:50:04,Holz,Blue buck - Teak,<blank>,Einzeltiere,1516
106,yes,Blaubock_99008401040201-3344.jpg,0.00,Blaubock,0,990084010402013344,no,<blank>,<blank>,2015-12-31,Der Blaubock ruht in einem Reststück eines Teakstammes.,"Relaxing in the heat of noon,a blue buck sits in the shadow.A piece of teak wood.size:40x10x4cm",2016-06-21 20:53:53,Holz,Blue buck,<blank>,Einzeltiere,282
107,yes,Blaubock_99008401850101-2344.jpg,0.00,Blaubock,0,990084018501012344,no,<blank>,<blank>,2015-12-31,Auch dieser südafrikanische Blaubock ruht im Windschatten eines Steppenbaumes.Pulaiholz   SOLD,Also this South African blue bracket rests in the slipstream of a steppe tree. Pulaiholz SOLD,2016-06-21 20:53:53,Holz,Blue buck,<blank>,Einzeltiere,0
108,yes,Blaubock_99008402140101-2645_copy.jpg,0.00,Blaubock-Mär./04-40x21x4cm,0,990084021401012645,no,<blank>,<blank>,2015-12-31,"Der bereits im 19. Jahrhundert in Südafrika ausgerottete Blaubock,ruht sich hier in einem von Termiten zerfressenen Holzstück aus.Pulaiholz.SOLD","Since the 1850 there is no more blue buck in South Africa.This one relaxes in apiece of pulai wood,destroyed by termites.size:40x21x4cm",2016-06-21 20:53:53,Holz,Blaubock-Mär./04-40x21x4cm,<blank>,Einzeltiere,0
109,yes,Blauwal990073116601010814.jpg,0.00,Blauwal-Sept./01-31x16x6cm,0,990073116601010814,no,<blank>,<blank>,2013-12-31,"Der Wal in einem Stück Strandholz.Beide Teile , aus diesem Holzstück entstanden,ergeben durch ihren Kontrast ein besonders ansprechendes Holzkunst Objekt. ","This whale in a cross is one of the typical wood art objects of my carving collection. Maid from one piece of imitated driftwood,the contrast of the blue whale and the surrounding gray wood world,helps us to understand  the endangered situation the whale lives in .",2016-06-15 10:11:22,Holz,Blauwal-Sept./01-31x16x6cm,<blank>,Einzeltiere,0
110,yes,Blauwal990073416601012629.jpg,0.00,Blauwal-Sept./03-34x16x6cm,0,990073416601012629,no,<blank>,<blank>,2013-12-31,Ein Wal in seinem Strandgut Kreuz. SOLD,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
111,yes,VKBlauwal_99007371970101-2334.jpg,0.00,Blauwal,104,990073719701012334,yes,<blank>,<blank>,2013-12-31,"Mit Schwung schiebt sich der Wal hier durch sein Umgebungsholz aus Pulai. Es ist die Nachbildung eines Strandgutstückes, das ursprünglich ein muslimisches Friedhofskreuz war. Der Monsunregen wird es wohl ins Meer gespült haben? Kann erneut hergestellt werden.\r\n","This reproduction of a driftwood piece is the new home of a sei whale, telling us that his life is endangered. The driftwood originates from muslim cometary and was washed away by monsunrain.",2021-01-24 04:49:19,Holz,blue whale,<blank>,Einzeltiere,0
112,yes,Blauwal.jpg,0.00,Blauwal-Okt./03-38x16x7cm,0,990073816701011340,no,<blank>,<blank>,2013-12-31,"Der Wal in einem Stück Strandholz.Beide Teile , aus diesem Holzstück entstanden,ergeben durch ihren Kontrast ein besonders ansprechendes Holzkunst Objekt. Inzwischen ist der Wal fertig geschnitzt,also nicht verwundert sein...","This whale in a cross is one of the typical wood art objects of my carving collection. Maid from one piece of imitated driftwood,the contrast of the blue whale and the surrounding gray wood world,helps us to understand  the endangered situation the whale lives in .",2022-08-18 13:43:31,Holz,Blauwal-Okt./03-38x16x7cm,<blank>,Einzeltiere,336
113,yes,Blauwal990073918701011240.jpg,0.00,Blauwal,0,990073918701011240,no,<blank>,<blank>,2015-11-21,"Viel Bewegungsspielraum verbleibt dem Blauwal nicht,fast wie im wirklichen Leben.....SOLD",<blank>,2016-06-15 10:11:22,Holz,Blue Whale,<blank>,Einzeltiere,0
114,no,Blauwal_99007401360201-3541.jpg,0.00,Grauwal,394,990074013602013541,yes,<blank>,<blank>,2015-12-31,Ein weiteres Strandgutholz .Der Grauwal stammt aus diesem Stück. Masse 40x13x6 cm,This gray whale was made from the inner part of this drift wood piece. size 40x13x6 cm,2020-12-18 13:23:48,Holz,Gray whale,<blank>,Einzeltiere,484
115,yes,Blauwal_99007411251201-2445.jpg,0.00,Grauwal,449,990074112512012445,yes,<blank>,<blank>,2015-12-31,Grauwal.Das pinkfarbene Strandgut Teakholz Stück eines balinesischen Fischerbootes.Der Grauwal passt da besonders gut hinein.41x12x5 cm,Grey whale. Once  a part from an Indonesian fishing boat now the perfect home for this whale. size.  41x12x5cm,2020-12-18 13:24:34,Holz,Grey whale,<blank>,Einzeltiere,1229
116,yes,Blauwal990074721702022345.jpg,0.00,Buckelwal,585,990074721702022345,no,<blank>,<blank>,2015-12-31,"Buckelwal.Auch dieser Buckelwal, mit seinem Jungen auf dem Rücken ,entstand aus einem Stück Teakholz Strandgut.Das Holzstück diente wohl zur Befestigung eines Außenborders.Das Objekt ist fast 50 cm lang und etwa 21 cm hoch.",Humpback whale taken from this engine block part of an old fishing boat . Teakwood 47x21x7 cm,2020-09-11 07:46:30,Holz,Humpback whale,<blank>,Einzeltiere,1391
117,yes,Blauwal_99007481380201-0150.jpg,0.00,Buckelwal,745,990074813802010150,yes,<blank>,<blank>,2015-12-31,"Ein recht großes Objekt,dieser Buckelwal in dem Strandgut Holzstück.Es ist aus Teakholz.","Quite a large object, this humpback whale in the beach piece of wood, made of teak.",2021-01-22 05:48:59,Holz,Buckelwal,<blank>,Einzeltiere,1210
118,yes,Blauwal_99007501591201-3445.jpg,0.00,Blauwal,270,990075015912013445,yes,<blank>,<blank>,2013-12-31,Dieser Wal entstand aus einem Strandgut Holzstück eines Hartholzbaumes. An Alexis verschenkt,It was more than complicated to free this blue whale out of this driftwood piece.size:50x15x9cm,2021-01-22 06:02:16,Holz,Blauwal,<blank>,Einzeltiere,76
119,yes,Blauwal_99007501760501-0250_copy.jpg,0.00,Blauwal - Nangka Holz,908,990075017605010250,yes,<blank>,<blank>,2015-12-31,"Dieser Wal , in einem Strandgut Holzstück ist aus Nankaholz.Es war eine schwere Geburt.Das Holzstück hat mir nicht viel Spielraum gelassen.So musste ich z.B.Finnen und Schwanzflosse aus dem Holz des hinteren Walteils vergrössern.Wenn das Objekt stehen soll , gibt es kleine Standfüsse dazu.","This whale ,maid from a piece of Nanka driftwood,is a typical sample of my wood art concept. Too narrow for fins and flukes,I had to use the wood pieces left over from the smaller rear body.This woodart object has to extra small legs to stand alone.Size 50x17x6 cm",2018-12-21 19:37:28,Holz,Blue whale - Nangka Wood,<blank>,Einzeltiere,1494
120,yes,Blauwal990075210409011216.jpg,0.00,Blauwal-Mai/98-52x10x4cm,0,990075210409011216,no,<blank>,<blank>,2013-12-31,Eines der wenigen Stücke aus europäischem Holz.Der Blauwal ist aus einem Reststück einer Fichtenholz Palette entstanden.Die Rindenteile sind aufgebracht.SOLD,A blue whale in a piece of pine wood that once was part of a wooden construction.size:52x10x4cm,2016-06-15 10:11:22,Holz,Blauwal-Mai/98-52x10x4cm,<blank>,Einzeltiere,0
121,yes,Blauwal_9900736176010101-1634_.jpg,180.00,Blauwal - Treibholz aus Bali,716,99007361760101011634,no,<blank>,<blank>,2015-12-31,"Der Wal in einem Stück Strandholz.Beide Teile , aus diesem Holzstück entstanden,ergeben durch ihren Kontrast ein besonders ansprechendes Holzkunst Objekt. ","This whale in a cross is one of the typical wood art objects of my carving collection. Maid from one piece of imitated driftwood,the contrast of the blue whale and the surrounding gray wood world,helps us to understand  the endangered situation the whale lives in .",2017-10-26 15:04:08,Holz,Blue Whale - Driftwood from Bali,<blank>,Einzeltiere,1391
122,yes,Delphin990191504603010314.jpg,0.00,Delphin,562,990191504603010314,no,<blank>,<blank>,2015-12-31,Ein Delphin aus Kampherholz. Ein Stück Strandgut vielleicht von einem Fischerboot.,"A dolphin from Campher Wood. Driftwood, probably from fishing boat.",2019-12-20 13:09:35,Holz,Dolphin,<blank>,Einzeltiere,861
123,yes,Delphin990191508201012849.jpg,0.00,Delphin,0,990191508201012849,no,<blank>,<blank>,2013-12-31,EinDelphin aus Pulaiholz springt aus der Welle. Sold,<blank>,2016-06-15 10:11:22,Holz,Delphin,<blank>,Einzeltiere,0
124,yes,Delphin990191708301011534.jpg,0.00,Delphin - Pulai holz,521,990191708301011534,no,<blank>,<blank>,2015-12-31,Ein Delphin aus Pulaiholz springt aus einer Welle.,A dolphin from Pulai wood jumps out of a wave.,2020-12-16 13:54:15,Holz,Dolphin - Pulai Wood,<blank>,Einzeltiere,841
125,yes,Delphin990191714301012207.jpg,0.00,Delphin,0,990191714301012207,no,<blank>,<blank>,2013-12-31,Ein Pulaiholz Delphin schwimmt unter der Meeresoberfläche.VERKAUFT,A Pulai wood dolphin swims under the surface of the sea,2019-12-20 13:10:21,Holz,Dolphin,<blank>,Einzeltiere,0
126,yes,Delphin990191805312010441.jpg,0.00,Delphin,602,990191805312010441,no,<blank>,<blank>,2015-12-31,"Ein Delphin aus einem Strandgut Treibholz, die Nägel sind schon ziemlich angerostet :)","A dolphin from driftwood, the nails are pretty rusted :)",2020-12-16 13:49:26,Holz,Dolphin,<blank>,Einzeltiere,821
127,no,Delphin_99019181040101-0309.jpg,0.00,Delphin,0,990191810401010309,no,<blank>,<blank>,2013-12-31,"Ein Delphin aus Pulaiholz,dem es schon etwas eng wird in seinem Umfeld. Gestohlen",stolen,2020-12-16 12:07:55,Holz,Dolphin,<blank>,Einzeltiere,0
129,yes,Delphin990192004603011902.jpg,0.00,Delphin,0,990192004603011902,no,<blank>,<blank>,2013-12-31,"Hier auf dem Foto noch nicht abgeschlossen,aber als Delphin gut zu erkennen.Ein Strandgutholz von Termiten angegriffen und teilweise zerstört.",A dolphin swims in a piece of driftwood,2016-12-10 18:03:22,Holz,Delfin,<blank>,Einzeltiere,0
130,yes,Delphin990192009212010443.jpg,0.00,Delphin,0,990192009212010443,no,<blank>,<blank>,2013-12-31,Ein weiteres Strandgutholz.Der Teak Delphin ist ein Orginalstück dieses Fundstückes. ,<blank>,2016-06-15 10:11:22,Holz,Delphin,<blank>,Einzeltiere,465
131,yes,Delphin990192104312012249.jpg,0.00,Delphin,0,990192104312012249,no,<blank>,<blank>,2013-12-31,Neugierig schaut der Delphin aus seinem Holzstück.<br>Das Strandgutstück ist aus Kampherholz.SOLD,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
132,yes,Delphin990192104902010474.jpg,0.00,Delphin,0,990192104902010474,no,<blank>,<blank>,2013-12-31,Der Delphin aus diesem Teakholzstück stammt aus 2006 und wurde auf der LIGNA 07 in Hannover abgeschlossen.SOLD,<blank>,2016-06-15 10:11:22,Holz,Delphin,<blank>,Einzeltiere,0
133,yes,Delphin990192303603010320.jpg,0.00,Delphin,0,990192303603010320,no,<blank>,<blank>,2013-12-31,Auch dieses blaue Strandgutholz stammt von einem Fischerboot und der Delphin obenauf ist das Orginalstück aus dem Kampferholz.SOLD,<blank>,2016-06-15 10:11:22,Holz,Delphin,<blank>,Einzeltiere,0
134,yes,Delphin990192406303011008.jpg,0.00,Delphin,517,990192406303011008,no,<blank>,<blank>,2015-12-31,Der Delphin auf dem blauen Strandgutholzstück stammt aus eben diesem.Es handelt sich um Kampherholz und gehörte wohl zu einem Fischerboot.,The Dolphin on the blue piece of flotsam and Jetsam wood comes from this. It involves Kamp Herholz and probably belonged to a fishing boat.,2020-12-16 13:50:25,Holz,Delphin,<blank>,Einzeltiere,798
135,yes,Delphin990192412311010646.jpg,0.00,Delphin,0,990192412311010646,no,<blank>,<blank>,2013-12-31,"Aus einem Stück Strandgut,Holz eines Fischerbootes,und dem Delphin aus Pulaiholz entstand dieses kleine Strandsouvenir aus Canggu. SOLD",<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
136,yes,Delphin990192509612010541.jpg,0.00,Delphin,0,990192509612010541,no,<blank>,<blank>,2013-12-31,Noch ein Strandgut Delphin.Ein Kampher Holzstück eines Fischerbootes.SOLD,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
137,yes,Delphin_99019280951201-0249_.jpg,180.00,Delphin,1112,990192809512010249,yes,<blank>,<blank>,2015-12-31,Ein Teakholz Delphin aus einem Stück Strandgut. Masse 28x09x5 cm,This dophin was always in this piece of driftwood. Thats why he likes to stay there. Teakwood size 28x09x5cm,2016-06-26 09:23:57,Holz,Dolphin,<blank>,Einzeltiere,0
138,yes,Delphin990192910203013102.jpg,0.00,Delphin,0,990192910203013102,no,<blank>,<blank>,2013-12-31,Ein Reststück aus Kampherholz wohl von einer Eckverbindung.Delphin im blauen Meer.,<blank>,2016-06-15 10:11:22,Holz,Delphin,<blank>,Einzeltiere,0
139,yes,Delphin990193004211012963.jpg,0.00,Delphin,0,990193004218012963,no,<blank>,<blank>,2013-12-31,Der Delphin aus Bujurholz hat nicht viel Platz zur Bewegung.....SOLD,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
140,yes,Delphin990193010301012657.jpg,0.00,Delphin,0,990193010301012657,no,<blank>,<blank>,2013-12-31,Ein Pulaiholz Delphin springt aus der Welle,A pulai wood dolphin jumps out of the wave,2018-12-21 19:45:46,Holz,Dolphin,<blank>,Einzeltiere,0
141,yes,Delphin990193310401010826.jpg,0.00,Delphin,0,990193310401010826,no,<blank>,<blank>,2013-12-31,Eine kleine Spielerei in Pulaiholz. Der Delphin schwimmt in der Silhouette einer Giraffe.,A small gimmick in Pulaiholz. The dolphin swims in the silhouette of a giraffe.,2020-12-07 22:42:30,Holz,Dolphin,<blank>,Einzeltiere,0
142,yes,Delphin9901926093121012648.jpg,0.00,Delphin,488,9901926093121012648,no,<blank>,<blank>,2015-12-31,Aus einem Strandgut Treibholz entstanden. Der Delphin taucht ab.,Driftwood from Bali. The Dolphin is diving.,2019-12-20 13:13:45,Holz,Dolphin,<blank>,Einzeltiere,821
143,yes,Delphine990192610310021334.jpg,0.00,Delphin,0,990192610310021334,no,<blank>,<blank>,2013-12-31,"Die beiden Delphine sind auf dem Foto noch nicht abgeschlossen, derweil schwimmen sie glücklich der türkisfarbenen See. Kampherholz eines Fischerbootes. Sold Alexis berlin",<blank>,2016-06-15 10:11:22,Holz,Delphin,<blank>,Einzeltiere,0
144,no,Delphine_99019281161201-0841.jpg,0.00,Delphin,668,990192811612010841,yes,<blank>,<blank>,2015-12-31,Zwei Delphine vergnügen sich im Meer.<br>\r\nStrandgut Blalu Holz.,"""Hey, how are you"" asked the one on left. Made from Blalu driftwood piece this object shows that even a small piece of driftwood  is enough to create a nice piece of wood art.  ",2020-12-16 12:10:50,Holz,Delphin,<blank>,Einzeltiere,792
145,yes,Delphine990193011412020043.jpg,0.00,Delphin,0,990193011412020043,no,<blank>,<blank>,2013-12-31,Zwei Delphine beschnuppern sich in einem Strandgutholz aus Kampher.SOLD,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
146,yes,Delphine990193013518020777.jpg,0.00,Delphin,0,990193013518020777,no,<blank>,<blank>,2013-12-31,Zwei Delphine springen übermütig aus eine Welle.Bujurholz mit Rinde.Sold,<blank>,2016-06-15 10:11:22,Holz,Delphin,<blank>,Einzeltiere,344
147,yes,Delphin990193708303010520.jpg,150.00,Delphin - Treibholz aus Kampher,1178,990193708303010520,no,<blank>,<blank>,2015-12-31,Ein Delphin in einem sehr alten Stück Kampher Treibholz,Dolphin inside a very old piece of campher driftwood,2020-12-16 13:55:11,Holz,Dolphin - Campher Driftwood,<blank>,Einzeltiere,1005
148,yes,Drache_99018412040101-1382.jpg,0.00,Drache - Pulai Holz,642,990184120401011382,yes,<blank>,<blank>,2015-12-31,Der Drache kommt Ihnen bekannt vor? Ja in veränderter Form sitzt er auch in dem chinesischen Horoskop.\r\nPulaiholz. Kann auf Bestellung angefertigt werden ,"The Dragon looks familiar to you? In modified form, he sits in the Chinese horoscope.\r\nPulai wood. Sorry sold but could be redone on request.  ",2020-12-18 14:42:00,Holz,Drake - Pulai Wood,<blank>,Einzeltiere,723
149,no,Dromedar_99020221850101-3050.jpg,0.00,Dromedar,521,990202218501013050,yes,<blank>,<blank>,2015-12-31,Nach einem anstrengenden Tagesritt kann sich das Dromedar jetzt im Schatten einer Sanddüne ausruhen.Pulaiholz,"After a strenuous day's ride, the dromedary can now rest in the shade of a sand dune",2022-08-18 15:51:02,Holz,Dromedary,<blank>,Einzeltiere,695
150,yes,Dromedar990202817611010946.jpg,0.00,Dromedar,0,990202817611010946,no,<blank>,<blank>,2013-12-31,Vor einer Sandsteinverwerfung ruht das Dromedar für eine Weile.Mischholz Sold,<blank>,2016-06-15 10:11:22,Holz,Dromedar,<blank>,Einzeltiere,326
151,no,Dromedar_99020291641101-1144.jpg,0.00,Dromedar,55,990202916411011144,yes,<blank>,<blank>,2013-12-31,Auch Wüstenschiffe müssen manchmal ausruhen. Dromedar ,Even desert ships sometimes have to rest. dromedary,2022-08-18 16:01:21,Holz,Dromedary,<blank>,Einzeltiere,0
152,no,Dromedar_99020301851101-3644.jpg,0.00,Dromedar,55,990203018511013644,yes,<blank>,<blank>,2013-12-31,"Nach langem Ritt durch die Wüste ruht sich Dromedar aus.Pulaiholz, Dromedar Suare","After a long ride through the desert, the dromedary deserve a rest.",2020-12-16 12:21:06,Holz,Dromedary,<blank>,Einzeltiere,0
153,yes,Dromedar_99020322031101-0544.jpg,0.00,Dromedar,0,990203220311010544,no,<blank>,<blank>,2013-12-31,Vor der Pyramide aus Nankaholz ruht das Dromedar aus Ebenholz. Sold,In front of the pyramid of Nanka wood rests the dromedary of ebony. Sold,2022-04-26 14:38:15,Holz,Dromedar,<blank>,Einzeltiere,328
154,no,Einhorn990312222301012507.jpg,0.00,Einhorn,0,990312222301012507,no,<blank>,<blank>,2015-12-06,"Auch wenn es kaum einer je gesehen hat,hier steht ein Einhorn aus Pulaiholz. Dieses Einhorn gibt es nicht mehr habe einen Mustang draus gemacht",Although it has seen hardly anyone ever here a Unicorn from Pulaiholz does not exist any longer,2020-12-07 22:48:21,Holz,Unicorn - Pulai wood,<blank>,Einzeltiere,0
155,no,Einhorn_99031232520101-3211.jpg,0.00,Einhorn - Pulai Holz,524,990312325201013211,yes,<blank>,<blank>,2015-12-31,"Ein kleines scheues Einhorn schnuppert in die Luft. Ein Fremder ist in meinem Revier, denkt es.\r\nAus einem Stück Pulaiholz.",The unicorn tries to figure out who is coming. There is a strange smell in the air.\r\nMade from single piece of Pulai wood.,2022-08-18 16:05:41,Holz,Unicorn - Pulai Wood,Einhorn_99031232520101-3211.jpg,Einzeltiere,690
156,yes,Einhorn990312416301012110.jpg,0.00,Einhorn - Pulai Holz,56,990312416301012110,no,<blank>,<blank>,2015-12-31,Das Einhornpony sucht seine Geschichte.\r\nPulaiholz.Dieses Einhorn existiert nicht mehr in dieser Form.,The little unicorn searches for it's history.\r\nMade from single piece of Pulai Wood.,2016-06-21 20:53:53,Holz,Unicorn - Pulai Wood,<blank>,Einzeltiere,688
157,no,Einhorn_99031242320101-2711.jpg,0.00,Einhorn,0,990312423201012711,no,<blank>,<blank>,2013-12-31,"Ich schnuppere die grüne Wiese,sagt das Einhorn aus Pulaiholz","I sniff the green meadow, says the unicorn made of Pulai wood",2020-12-18 14:44:44,Holz,Unicorn,<blank>,Einzeltiere,0
158,yes,Einhorn990312717301013511.jpg,0.00,Einhorn,0,990312717301013511,no,<blank>,<blank>,2013-12-31,"Keiner hat mir gesagt wohin ich gehen soll,denkt das kleine Einhorn.Pulaiholz","No one has told me where to go, thinks the little unicorn.Pulai wood",2019-11-18 22:19:26,Holz,Unicorn,<blank>,Einzeltiere,0
159,yes,EisKind990093314501020450.jpg,0.00,Eisbär und Kind,0,990093314501020450,no,<blank>,<blank>,2013-12-31,Erschöpft vom langen Laufen ruht sich die Eisbärmutter aus.Pulaiholz,<blank>,2016-06-15 10:11:22,Holz,Eisbär und Kind,<blank>,Einzeltiere,0
160,no,Eisbr_m.Kind_99009371760102-3345.jpg,0.00,Eisbär und Kind,798,990093717601023345,yes,<blank>,<blank>,2015-12-31,Oh bin ich so müde mit meinem Baby auf dem Rücken.Eisbären aus Pulaiholz,Oh I am so tired with my baby on the Ruecken.Eisbaeren from Pulaiholz,2020-12-11 12:11:50,Holz,Polar bear and baby,<blank>,Einzeltiere,677
161,yes,Elefant990271017301012178.jpg,0.00,Elefant,2,990271017301012178,no,<blank>,<blank>,2013-12-31,Aus einem Stück Kampher Strandgutholz entstand dieser Elefant. SOLD,<blank>,2016-06-25 22:09:06,Holz,<blank>,<blank>,Einzeltiere,0
162,no,Elefant_99027131340501-3542.jpg,0.00,Elefant,229,990271313405013542,yes,<blank>,<blank>,2013-12-31,"Der kleine Elefant aus hartem Nankaholz kann nicht verkauft werden, da er  gestohlen wurde.",Stolen,2020-12-11 12:14:21,Holz,Elefant,<blank>,Einzeltiere,323
163,yes,Elefant990271412405010349.jpg,0.00,Elefant,2,990271412405010349,no,<blank>,<blank>,2013-12-31,Eine Scheibe eines abgestorbenen Nankabaumes für den Elefanten.SOLD,<blank>,2016-06-25 22:09:06,Holz,<blank>,<blank>,Einzeltiere,0
164,yes,Elefant990271422602012626.jpg,0.00,Elefant,2,990271422602012626,no,<blank>,<blank>,2013-12-31,Ein Teak Reststück aus der Möbelproduktion.<br>\r\nDer Elefant vor einem Hügel.<br>\r\n<b>SOLD</b>,<blank>,2016-06-25 22:09:06,Holz,<blank>,<blank>,Einzeltiere,0
165,yes,Elefant990271423602010113.jpg,0.00,Elefant,294,990271423602010113,no,<blank>,<blank>,2015-12-31,Der Teak Elefant geschützt von seinem Lebensraum,<blank>,2017-12-08 21:09:46,Holz,Elefant,<blank>,Einzeltiere,669
166,yes,Elefant990271515302010178.jpg,0.00,Elefant,2,990271515302010178,no,<blank>,<blank>,2013-12-31,Die  Scheibe eines vielleicht 60 Jahre alten Teakstammes schützt den Elefanten vor allen möglichen Gefahren. SOLD,<blank>,2016-06-25 22:09:06,Holz,<blank>,<blank>,Einzeltiere,0
167,yes,Elefant990271515302013382.jpg,0.00,Elefant,2,990271515302013382,no,<blank>,<blank>,2013-12-31,"Wenn man als Elefant unbedingt aus einer solchen Teakholz Scheibe stammen will,hat man mitunter ein Loch im Bauch.SOLD",<blank>,2016-06-25 22:09:32,Holz,<blank>,<blank>,Einzeltiere,0
